shipment_id,order_date,dispatch_date,promised_delivery_date,delivery_date,region,city,customer_type,shipment_type,carrier,product_category,weight_kg,distance_km,shipping_cost,order_value,delivery_status,delay_days,customer_rating,delivery_time_days,on_time_flag,cost_per_km,cost_per_kg
2692,9/30/2024,9/30/2024,10/3/2024,10/7/2024,Southern,Jizan,Business,Standard,LocalShip,Grocery,24.41,632,73.35,22.97,Returned,4,2,7,0,0.116060127,3.004916018
2693,9/29/2024,9/30/2024,10/3/2024,10/3/2024,Eastern,Dammam,Business,Standard,PrimeRoute,Home,11.26,312,34.61,984.21,Delivered,0,4,3,1,0.110929487,3.073712256
2694,6/21/2024,6/21/2024,6/27/2024,6/28/2024,Northern,Tabuk,Retail,Standard,PrimeRoute,Electronics,7.48,456,46.54,921.19,Delayed,1,4,7,0,0.102061404,6.221925134
2695,11/10/2024,11/11/2024,11/15/2024,11/16/2024,Southern,Jizan,Retail,Standard,PrimeRoute,Medical,11.21,336,42.92,1428.81,Delayed,1,3,5,0,0.127738095,3.828724353
2696,5/24/2024,5/24/2024,5/24/2024,5/24/2024,Northern,Hail,Business,Same-Day,FastGo,Home,9.21,430,74.63,647.71,Delivered,0,4,0,1,0.17355814,8.103148751
2697,7/6/2024,7/6/2024,7/7/2024,7/8/2024,Central,Riyadh,Retail,Same-Day,LocalShip,Home,13.04,263,53.73,233.15,Delayed,1,3,2,0,0.204296578,4.120398773
2698,6/21/2024,6/23/2024,6/26/2024,6/26/2024,Central,Buraydah,Business,Standard,AramexPlus,Home,0.62,58,13.4,830.46,Delivered,0,4,3,1,0.231034483,21.61290323
2699,5/30/2024,5/30/2024,6/5/2024,6/7/2024,Eastern,Dammam,Business,Standard,AramexPlus,Fashion,9.83,181,26.91,269.07,Delayed,2,3,8,0,0.148674033,2.737538149
2700,6/15/2024,6/15/2024,6/18/2024,6/18/2024,Eastern,Khobar,Retail,Standard,FastGo,Home,2.1,175,20.43,1453.32,Delivered,0,4,3,1,0.116742857,9.728571429
2701,2/27/2024,2/27/2024,2/29/2024,2/29/2024,Eastern,Jubail,Business,Express,FastGo,Medical,1.35,339,36.44,661.5,Delivered,0,5,2,1,0.107492625,26.99259259
2702,7/21/2024,7/23/2024,7/29/2024,7/29/2024,Eastern,Jubail,Retail,Standard,FastGo,Medical,3.57,23,14.01,666.76,Delivered,0,4,6,1,0.609130435,3.924369748
2703,2/18/2024,2/19/2024,2/22/2024,2/22/2024,Western,Jeddah,Retail,Standard,FastGo,Medical,11.5,407,39.55,832.26,Delivered,0,4,3,1,0.097174447,3.439130435
2704,8/8/2024,8/8/2024,8/12/2024,8/12/2024,Western,Madinah,Retail,Standard,PrimeRoute,Home,8.93,279,31.09,1283.16,Delivered,0,5,4,1,0.111433692,3.481522956
2705,5/4/2024,5/4/2024,5/5/2024,5/6/2024,Eastern,Khobar,Retail,Same-Day,LocalShip,Medical,11.08,23,32.02,316.83,Delayed,1,3,2,0,1.392173913,2.889891697
2706,2/9/2024,2/9/2024,2/15/2024,2/16/2024,Southern,Najran,Business,Standard,LocalShip,Electronics,5.51,161,26.95,1378.15,Delayed,1,3,7,0,0.167391304,4.891107078
2707,11/7/2024,11/7/2024,11/10/2024,11/10/2024,Eastern,Khobar,Retail,Standard,FastGo,Fashion,6.44,352,32.75,190.3,Delivered,0,4,3,1,0.093039773,5.085403727
2708,11/22/2024,11/24/2024,11/29/2024,11/29/2024,Central,Buraydah,Retail,Standard,FastGo,Grocery,10.18,119,24.09,72.56,Delivered,0,5,5,1,0.202436975,2.366404715
2709,4/4/2024,4/5/2024,4/7/2024,4/9/2024,Eastern,Khobar,Retail,Express,LocalShip,Electronics,6.75,403,46.22,3964.86,Delayed,2,4,4,0,0.114689826,6.847407407
2710,2/29/2024,3/2/2024,3/8/2024,3/8/2024,Eastern,Jubail,Retail,Standard,FastGo,Home,6.64,361,33.36,831.56,Delivered,0,4,6,1,0.092409972,5.024096386
2711,11/11/2024,11/12/2024,11/16/2024,11/17/2024,Western,Madinah,Retail,Standard,AramexPlus,Grocery,9.28,184,26.62,135.93,Delayed,1,3,5,0,0.144673913,2.868534483
2712,7/10/2024,7/10/2024,7/10/2024,7/12/2024,Southern,Najran,Retail,Same-Day,PrimeRoute,Electronics,26.7,365,95.25,2942.71,Delayed,2,3,2,0,0.260958904,3.56741573
2713,5/20/2024,5/21/2024,5/22/2024,5/27/2024,Southern,Jizan,Retail,Same-Day,PrimeRoute,Home,10.98,898,122.27,627.92,Returned,5,1,6,0,0.136158129,11.13570128
2714,7/23/2024,7/25/2024,7/30/2024,7/30/2024,Western,Makkah,Retail,Standard,FastGo,Medical,11.21,149,26.42,857.29,Delivered,0,4,5,1,0.177315436,2.356824264
2715,1/3/2024,1/3/2024,1/9/2024,1/9/2024,Western,Madinah,Retail,Standard,AramexPlus,Grocery,1.83,173,20.11,52.82,Delivered,0,5,6,1,0.116242775,10.98907104
2716,12/2/2024,12/4/2024,12/7/2024,12/11/2024,Northern,Tabuk,Retail,Standard,FastGo,Home,28.09,607,75.39,1156.44,Delayed,4,2,7,0,0.124200988,2.683873265
2717,11/2/2024,11/4/2024,11/7/2024,11/7/2024,Western,Makkah,Retail,Express,AramexPlus,Home,1.69,447,43.81,174.16,Delivered,0,4,3,1,0.098008949,25.92307692
2718,1/10/2024,1/12/2024,1/15/2024,1/15/2024,Eastern,Dammam,Retail,Express,PrimeRoute,Fashion,6.14,291,38.3,215.5,Delivered,0,4,3,1,0.13161512,6.237785016
2719,5/27/2024,5/28/2024,5/31/2024,5/31/2024,Eastern,Dammam,Retail,Express,FastGo,Medical,8.64,419,49.22,853.59,Delivered,0,5,3,1,0.117470167,5.696759259
2720,6/17/2024,6/17/2024,6/21/2024,6/23/2024,Southern,Jizan,VIP,Standard,LocalShip,Medical,1.64,659,53.11,102.24,Delayed,2,4,6,0,0.080591806,32.38414634
2721,1/7/2024,1/8/2024,1/11/2024,1/15/2024,Southern,Jizan,Retail,Standard,LocalShip,Medical,9.02,813,69.44,121.65,Returned,4,2,7,0,0.085412054,7.698447894
2722,8/15/2024,8/15/2024,8/20/2024,8/21/2024,Eastern,Khobar,Retail,Standard,AramexPlus,Grocery,11.62,477,43.15,126,Delayed,1,3,6,0,0.090461216,3.713425129
2723,9/29/2024,10/1/2024,10/2/2024,10/3/2024,Western,Makkah,Business,Same-Day,LocalShip,Fashion,4.29,366,50.77,432.55,Delayed,1,3,2,0,0.138715847,11.83449883
2724,7/25/2024,7/26/2024,7/29/2024,7/30/2024,Western,Madinah,Retail,Standard,LocalShip,Grocery,10.59,117,24.32,199.47,Delayed,1,4,4,0,0.207863248,2.296506138
2725,6/25/2024,6/25/2024,6/25/2024,6/25/2024,Central,Riyadh,VIP,Same-Day,LocalShip,Medical,3.08,277,42.1,1033.12,Delivered,0,4,0,1,0.15198556,13.66883117
2726,5/29/2024,5/30/2024,6/2/2024,6/2/2024,Central,Riyadh,Retail,Standard,AramexPlus,Grocery,6.43,61,18.19,97.54,Delivered,0,4,3,1,0.298196721,2.828926905
2727,3/20/2024,3/20/2024,3/21/2024,3/22/2024,Eastern,Khobar,Retail,Same-Day,LocalShip,Electronics,5.95,289,46.74,1584.09,Delayed,1,3,2,0,0.161730104,7.855462185
2728,6/29/2024,6/29/2024,7/1/2024,7/1/2024,Southern,Najran,Retail,Express,PrimeRoute,Medical,1.94,410,50,554.98,Delivered,0,4,2,1,0.12195122,25.77319588
2729,5/25/2024,5/25/2024,5/26/2024,5/29/2024,Southern,Jizan,Retail,Same-Day,LocalShip,Electronics,7.73,623,90.88,2756.24,Delayed,3,1,4,0,0.145874799,11.75679172
2730,7/11/2024,7/11/2024,7/12/2024,7/17/2024,Southern,Najran,Retail,Express,LocalShip,Fashion,19.22,347,66.65,129.17,Returned,5,2,6,0,0.192074928,3.467741935
2731,3/4/2024,3/5/2024,3/5/2024,3/7/2024,Southern,Abha,Retail,Same-Day,LocalShip,Medical,3.05,719,92.91,1262.67,Delayed,2,4,2,0,0.12922114,30.46229508
2732,2/26/2024,2/28/2024,3/5/2024,3/7/2024,Central,Buraydah,Retail,Standard,PrimeRoute,Fashion,26.12,380,49.9,245.13,Delayed,2,4,8,0,0.131315789,1.910413476
2733,7/24/2024,7/26/2024,7/29/2024,7/31/2024,Southern,Jizan,Business,Standard,PrimeRoute,Fashion,9.13,543,53.34,199.51,Delayed,2,4,5,0,0.098232044,5.842278204
2734,8/2/2024,8/2/2024,8/6/2024,8/8/2024,Southern,Jizan,VIP,Standard,AramexPlus,Fashion,3.22,439,41.43,464.87,Delayed,2,3,6,0,0.094373576,12.86645963
2735,11/18/2024,11/20/2024,11/22/2024,11/25/2024,Southern,Jizan,Retail,Express,AramexPlus,Grocery,28.45,731,108.12,111.24,Delayed,3,2,5,0,0.147906977,3.800351494
2736,7/25/2024,7/27/2024,7/28/2024,7/29/2024,Central,Buraydah,Business,Express,LocalShip,Fashion,29.27,170,54.49,496.88,Delayed,1,3,2,0,0.320529412,1.861633071
2737,3/21/2024,3/22/2024,3/24/2024,3/27/2024,Northern,Hail,Retail,Express,AramexPlus,Home,11.93,693,84.54,1270.29,Delayed,3,1,5,0,0.121991342,7.086336966
2738,9/29/2024,9/30/2024,10/1/2024,10/1/2024,Western,Makkah,Retail,Express,AramexPlus,Electronics,11.66,238,40.6,1150.82,Delivered,0,4,1,1,0.170588235,3.481989708
2739,7/15/2024,7/17/2024,7/23/2024,7/23/2024,Eastern,Khobar,Retail,Standard,PrimeRoute,Electronics,11.38,168,27.5,4555.35,Delivered,0,4,6,1,0.163690476,2.416520211
2740,7/29/2024,7/31/2024,7/31/2024,8/2/2024,Southern,Najran,VIP,Same-Day,LocalShip,Home,6.3,155,43.76,1068.95,Delayed,2,3,2,0,0.282322581,6.946031746
2741,4/24/2024,4/25/2024,4/29/2024,4/29/2024,Western,Madinah,VIP,Standard,FastGo,Medical,8.82,303,32.21,500.56,Delivered,0,4,4,1,0.10630363,3.651927438
2742,10/19/2024,10/19/2024,10/24/2024,10/24/2024,Western,Madinah,VIP,Standard,FastGo,Medical,0.6,431,32.03,209.92,Delivered,0,5,5,1,0.074315545,53.38333333
2743,5/7/2024,5/8/2024,5/9/2024,5/11/2024,Northern,Tabuk,Retail,Express,AramexPlus,Medical,6.51,369,52.51,617.65,Delayed,2,4,3,0,0.142303523,8.066052227
2744,7/8/2024,7/10/2024,7/16/2024,7/19/2024,Western,Madinah,Retail,Standard,LocalShip,Electronics,18.76,376,43.81,4153.24,Delayed,3,1,9,0,0.116515957,2.335287846
2745,8/22/2024,8/24/2024,8/30/2024,8/30/2024,Central,Buraydah,VIP,Standard,PrimeRoute,Fashion,13.35,38,22.58,322.36,Delivered,0,5,6,1,0.594210526,1.691385768
2746,8/29/2024,8/29/2024,8/30/2024,8/30/2024,Eastern,Jubail,Retail,Same-Day,PrimeRoute,Fashion,2.76,291,42.81,266.68,Delivered,0,5,1,1,0.147113402,15.51086957
2747,2/3/2024,2/3/2024,2/6/2024,2/6/2024,Western,Makkah,Business,Standard,PrimeRoute,Grocery,12.91,281,34.38,60.1,Delivered,0,4,3,1,0.122348754,2.663051898
2748,5/5/2024,5/7/2024,5/9/2024,5/10/2024,Central,Riyadh,Business,Express,LocalShip,Home,14.31,168,38.8,1053.39,Delayed,1,3,3,0,0.230952381,2.711390636
2749,8/24/2024,8/24/2024,8/24/2024,8/24/2024,Southern,Jizan,Business,Same-Day,PrimeRoute,Fashion,1.8,319,52.59,393.44,Delivered,0,4,0,1,0.164858934,29.21666667
2750,6/18/2024,6/19/2024,6/24/2024,6/27/2024,Southern,Najran,Business,Standard,FastGo,Medical,18.46,804,77.96,303.09,Delayed,3,2,8,0,0.096965174,4.223185265
2751,1/4/2024,1/4/2024,1/6/2024,1/6/2024,Western,Jeddah,Business,Express,LocalShip,Electronics,3.01,41,18.8,3294.17,Delivered,0,5,2,1,0.458536585,6.245847176
2752,2/6/2024,2/8/2024,2/10/2024,2/12/2024,Central,Buraydah,Business,Express,LocalShip,Home,17.76,231,46.49,758.58,Delayed,2,3,4,0,0.201255411,2.61768018
2753,11/27/2024,11/27/2024,11/30/2024,12/2/2024,Northern,Hail,Retail,Standard,FastGo,Medical,4.55,825,65.87,956.27,Delayed,2,3,5,0,0.079842424,14.47692308
2754,9/3/2024,9/3/2024,9/9/2024,9/9/2024,Southern,Najran,Retail,Standard,FastGo,Home,0.72,195,24.39,235.96,Delivered,0,5,6,1,0.125076923,33.875
2755,7/5/2024,7/6/2024,7/6/2024,7/6/2024,Central,Buraydah,Retail,Same-Day,LocalShip,Electronics,4.01,125,31.13,1665.74,Delivered,0,4,0,1,0.24904,7.763092269
2756,2/23/2024,2/23/2024,2/26/2024,2/28/2024,Northern,Hail,Retail,Express,LocalShip,Electronics,8.16,495,64.39,1375.17,Delayed,2,4,5,0,0.130080808,7.890931373
2757,7/6/2024,7/8/2024,7/11/2024,7/11/2024,Western,Makkah,Retail,Standard,FastGo,Fashion,7.45,462,39.06,265.2,Delivered,0,4,3,1,0.084545455,5.24295302
2758,9/4/2024,9/6/2024,9/8/2024,9/9/2024,Northern,Hail,Retail,Express,PrimeRoute,Fashion,1.26,741,74.97,348.64,Delayed,1,3,3,0,0.101174089,59.5
2759,11/24/2024,11/26/2024,11/29/2024,11/29/2024,Western,Makkah,Retail,Standard,FastGo,Grocery,2.96,290,26.87,33.26,Delivered,0,5,3,1,0.092655172,9.077702703
2760,5/13/2024,5/15/2024,5/18/2024,5/18/2024,Central,Buraydah,Retail,Standard,LocalShip,Fashion,0.93,79,14.69,155.45,Delivered,0,5,3,1,0.185949367,15.79569892
2761,8/18/2024,8/20/2024,8/26/2024,8/27/2024,Eastern,Khobar,Business,Standard,LocalShip,Grocery,5.07,285,28.31,51.55,Delayed,1,4,7,0,0.099333333,5.58382643
2762,1/19/2024,1/21/2024,1/24/2024,1/24/2024,Eastern,Jubail,VIP,Standard,AramexPlus,Medical,8.57,246,29.16,1280.91,Delivered,0,4,3,1,0.118536585,3.402567095
2763,4/23/2024,4/25/2024,4/29/2024,4/30/2024,Western,Jeddah,Business,Standard,AramexPlus,Electronics,1.42,397,30.99,3086.74,Delayed,1,3,5,0,0.078060453,21.82394366
2764,6/6/2024,6/6/2024,6/9/2024,6/9/2024,Eastern,Jubail,Retail,Express,AramexPlus,Grocery,4.32,206,30.88,187.12,Delivered,0,4,3,1,0.149902913,7.148148148
2765,12/31/2024,12/31/2024,1/3/2025,1/3/2025,Western,Madinah,Retail,Express,AramexPlus,Home,0.69,247,29.77,1495.55,Delivered,0,4,3,1,0.120526316,43.14492754
2766,3/16/2024,3/18/2024,3/23/2024,3/24/2024,Northern,Hail,Retail,Standard,PrimeRoute,Fashion,7.22,482,47.85,114.43,Delayed,1,3,6,0,0.099273859,6.627423823
2767,11/22/2024,11/23/2024,11/27/2024,11/29/2024,Southern,Jizan,Retail,Standard,LocalShip,Grocery,22.34,756,78.81,50.76,Delayed,2,4,6,0,0.104246032,3.52775291
2768,6/4/2024,6/5/2024,6/6/2024,6/6/2024,Western,Jeddah,Business,Same-Day,PrimeRoute,Medical,4.03,251,41.24,1091.74,Delivered,0,4,1,1,0.164302789,10.23325062
2769,7/5/2024,7/6/2024,7/11/2024,7/11/2024,Western,Madinah,Business,Standard,FastGo,Grocery,5.55,195,24.19,74.18,Delivered,0,4,5,1,0.124051282,4.358558559
2770,11/12/2024,11/12/2024,11/12/2024,11/16/2024,Southern,Najran,Retail,Same-Day,LocalShip,Home,9.8,558,87.82,1160.57,Returned,4,1,4,0,0.157383513,8.96122449
2771,9/13/2024,9/14/2024,9/15/2024,9/15/2024,Western,Makkah,Retail,Express,PrimeRoute,Medical,5.21,382,43.25,398.53,Delivered,0,4,1,1,0.113219895,8.30134357
2772,9/5/2024,9/7/2024,9/10/2024,9/12/2024,Eastern,Jubail,Retail,Standard,AramexPlus,Home,13.76,431,42.56,468.76,Delayed,2,4,5,0,0.0987471,3.093023256
2773,9/4/2024,9/5/2024,9/9/2024,9/10/2024,Western,Madinah,VIP,Standard,LocalShip,Fashion,11.82,430,40.96,442.25,Delayed,1,4,5,0,0.095255814,3.465313029
2774,4/25/2024,4/26/2024,5/2/2024,5/2/2024,Northern,Tabuk,Business,Standard,FastGo,Grocery,8.44,431,45.96,101.15,Delivered,0,4,6,1,0.106635731,5.44549763
2775,5/22/2024,5/22/2024,5/26/2024,5/26/2024,Eastern,Dammam,Retail,Standard,PrimeRoute,Fashion,1.18,365,29.19,409.7,Delivered,0,4,4,1,0.079972603,24.73728814
2776,7/1/2024,7/1/2024,7/4/2024,7/4/2024,Southern,Najran,Retail,Express,FastGo,Fashion,5.09,101,29.83,409.25,Delivered,0,4,3,1,0.295346535,5.860510806
2777,4/26/2024,4/28/2024,4/29/2024,4/29/2024,Northern,Hail,Retail,Express,FastGo,Medical,3.08,698,73.89,359.21,Delivered,0,4,1,1,0.105859599,23.99025974
2778,11/16/2024,11/17/2024,11/22/2024,11/22/2024,Western,Makkah,Business,Standard,FastGo,Home,6.42,360,33.14,229.3,Delivered,0,5,5,1,0.092055556,5.161993769
2779,10/10/2024,10/10/2024,10/14/2024,10/14/2024,Central,Buraydah,Retail,Standard,FastGo,Grocery,11.23,407,39.33,187.76,Delivered,0,4,4,1,0.096633907,3.50222618
2780,8/16/2024,8/18/2024,8/21/2024,8/21/2024,Southern,Najran,Retail,Express,FastGo,Electronics,7.19,111,33.23,2918.7,Delivered,0,5,3,1,0.299369369,4.621696801
2781,5/11/2024,5/12/2024,5/17/2024,5/18/2024,Southern,Najran,Retail,Standard,PrimeRoute,Fashion,1.09,560,46.65,457.9,Delayed,1,3,6,0,0.083303571,42.79816514
2782,12/19/2024,12/19/2024,12/23/2024,12/23/2024,Western,Madinah,Retail,Standard,PrimeRoute,Fashion,7.47,358,33.88,405.14,Delivered,0,4,4,1,0.094636872,4.535475234
2783,5/16/2024,5/18/2024,5/21/2024,5/21/2024,Northern,Tabuk,Business,Express,FastGo,Medical,4.38,724,77.54,561.86,Delivered,0,4,3,1,0.107099448,17.70319635
2784,2/2/2024,2/3/2024,2/9/2024,2/10/2024,Southern,Jizan,Business,Standard,FastGo,Fashion,8.72,601,56.43,195.45,Delayed,1,3,7,0,0.093893511,6.471330275
2785,4/16/2024,4/16/2024,4/22/2024,4/23/2024,Western,Madinah,Retail,Standard,AramexPlus,Electronics,9.7,307,33.11,1061.26,Delayed,1,4,7,0,0.107850163,3.413402062
2786,2/20/2024,2/21/2024,2/22/2024,2/26/2024,Western,Jeddah,Business,Same-Day,LocalShip,Home,22.99,346,73.11,424.99,Delayed,4,2,5,0,0.211300578,3.180078295
2787,4/10/2024,4/10/2024,4/14/2024,4/16/2024,Southern,Abha,Business,Standard,AramexPlus,Electronics,11.66,231,37.05,2577.25,Delayed,2,3,6,0,0.16038961,3.177530017
2788,8/31/2024,8/31/2024,9/3/2024,9/5/2024,Northern,Tabuk,Business,Express,LocalShip,Electronics,11.5,332,55.85,1347.87,Delayed,2,4,5,0,0.168222892,4.856521739
2789,9/6/2024,9/6/2024,9/9/2024,9/9/2024,Western,Jeddah,VIP,Standard,PrimeRoute,Medical,0.76,370,29.11,529.77,Delivered,0,5,3,1,0.078675676,38.30263158
2790,8/8/2024,8/9/2024,8/14/2024,8/14/2024,Eastern,Jubail,Business,Standard,FastGo,Medical,3.98,87,17.53,1063.44,Delivered,0,5,5,1,0.201494253,4.404522613
2791,11/21/2024,11/22/2024,11/27/2024,11/27/2024,Central,Buraydah,Retail,Standard,PrimeRoute,Medical,8.34,189,26.12,1147.47,Delivered,0,4,5,1,0.138201058,3.131894484
2792,7/27/2024,7/29/2024,7/30/2024,7/30/2024,Southern,Jizan,Retail,Express,FastGo,Grocery,2.88,672,71.61,120.38,Delivered,0,5,1,1,0.1065625,24.86458333
2793,6/17/2024,6/19/2024,6/23/2024,6/28/2024,Southern,Jizan,Retail,Standard,LocalShip,Fashion,24.06,397,58.92,89.54,Delayed,5,1,9,0,0.148413098,2.448877805
2794,5/15/2024,5/17/2024,5/21/2024,5/24/2024,Southern,Jizan,Retail,Standard,AramexPlus,Grocery,11.03,668,62.67,136.47,Delayed,3,1,7,0,0.093817365,5.681776972
2795,12/13/2024,12/14/2024,12/19/2024,12/21/2024,Southern,Abha,Retail,Standard,AramexPlus,Grocery,1.46,297,31.22,119.34,Delayed,2,3,7,0,0.105117845,21.38356164
2796,2/27/2024,2/28/2024,3/4/2024,3/6/2024,Southern,Najran,Business,Standard,AramexPlus,Home,1.49,656,52.79,253.46,Delayed,2,4,7,0,0.080472561,35.4295302
2797,9/17/2024,9/17/2024,9/18/2024,9/18/2024,Western,Makkah,Retail,Same-Day,FastGo,Grocery,0.67,275,38.86,97.73,Delivered,0,5,1,1,0.141309091,58
2798,2/3/2024,2/4/2024,2/5/2024,2/5/2024,Northern,Hail,VIP,Express,PrimeRoute,Fashion,3.85,670,72.66,303.07,Delivered,0,4,1,1,0.108447761,18.87272727
2799,6/24/2024,6/24/2024,6/25/2024,6/26/2024,Northern,Hail,Business,Same-Day,FastGo,Home,17.85,520,96.54,1130.98,Delayed,1,4,2,0,0.185653846,5.408403361
2800,4/28/2024,4/28/2024,5/3/2024,5/4/2024,Southern,Abha,Retail,Standard,PrimeRoute,Electronics,9.03,135,28.77,1503.26,Delayed,1,3,6,0,0.213111111,3.186046512
2801,9/28/2024,9/29/2024,10/3/2024,10/3/2024,Western,Makkah,Retail,Standard,AramexPlus,Grocery,3.94,80,17.15,175.12,Delivered,0,5,4,1,0.214375,4.352791878
2802,4/17/2024,4/17/2024,4/22/2024,4/26/2024,Northern,Tabuk,Business,Standard,AramexPlus,Medical,22.73,729,77.56,1097.59,Returned,4,1,9,0,0.106392318,3.412230532
2803,3/21/2024,3/22/2024,3/28/2024,3/30/2024,Southern,Najran,VIP,Standard,PrimeRoute,Grocery,8.56,586,55.38,109.35,Delayed,2,3,8,0,0.094505119,6.469626168
2804,11/8/2024,11/8/2024,11/12/2024,11/12/2024,Western,Makkah,VIP,Standard,PrimeRoute,Fashion,5.03,354,31.72,377.94,Delivered,0,5,4,1,0.08960452,6.306163022
2805,8/1/2024,8/1/2024,8/5/2024,8/6/2024,Western,Makkah,Business,Standard,LocalShip,Medical,6.33,238,26.96,1392.77,Delayed,1,4,5,0,0.113277311,4.259083728
2806,6/4/2024,6/5/2024,6/8/2024,6/10/2024,Eastern,Dammam,Business,Standard,AramexPlus,Home,10.99,176,27.59,613.19,Delayed,2,3,5,0,0.156761364,2.510464058
2807,6/30/2024,6/30/2024,7/1/2024,7/3/2024,Eastern,Dammam,Retail,Express,AramexPlus,Grocery,11.6,379,49.7,111.22,Delayed,2,3,3,0,0.131134565,4.284482759
2808,10/15/2024,10/16/2024,10/22/2024,10/24/2024,Eastern,Khobar,Retail,Standard,AramexPlus,Home,11.93,228,30.94,883.09,Delayed,2,3,8,0,0.135701754,2.593461861
2809,1/29/2024,1/30/2024,1/31/2024,1/31/2024,Northern,Hail,VIP,Express,FastGo,Home,25.24,172,60.52,1191.11,Delivered,0,5,1,1,0.351860465,2.3977813
2810,5/20/2024,5/20/2024,5/21/2024,5/23/2024,Northern,Hail,VIP,Express,PrimeRoute,Home,10.73,647,79.46,680.05,Delayed,2,3,3,0,0.122812983,7.405405405
2811,5/30/2024,5/30/2024,6/2/2024,6/2/2024,Central,Riyadh,Retail,Standard,PrimeRoute,Grocery,10.07,292,32.66,104.04,Delivered,0,5,3,1,0.111849315,3.243296922
2812,7/14/2024,7/16/2024,7/20/2024,7/21/2024,Eastern,Dammam,Business,Standard,AramexPlus,Home,10.05,192,27.64,621.16,Delayed,1,3,5,0,0.143958333,2.750248756
2813,11/12/2024,11/12/2024,11/15/2024,11/15/2024,Eastern,Jubail,Retail,Express,PrimeRoute,Fashion,10.42,362,47.37,487.27,Delivered,0,4,3,1,0.130856354,4.546065259
2814,2/8/2024,2/9/2024,2/14/2024,2/15/2024,Southern,Jizan,Business,Standard,AramexPlus,Electronics,7.43,281,35.99,715.54,Delayed,1,4,6,0,0.128078292,4.843876178
2815,10/30/2024,10/31/2024,11/1/2024,11/1/2024,Western,Jeddah,Retail,Express,AramexPlus,Home,8.89,334,43.96,861.94,Delivered,0,4,1,1,0.131616766,4.94488189
2816,5/7/2024,5/7/2024,5/12/2024,5/14/2024,Northern,Tabuk,Retail,Standard,LocalShip,Home,7.26,383,41.95,1300.37,Delayed,2,4,7,0,0.109530026,5.778236915
2817,2/21/2024,2/22/2024,2/24/2024,2/24/2024,Eastern,Jubail,Business,Express,LocalShip,Electronics,6.95,58,24,4240.2,Delivered,0,5,2,1,0.413793103,3.45323741
2818,7/8/2024,7/9/2024,7/10/2024,7/10/2024,Central,Buraydah,VIP,Express,AramexPlus,Medical,4.2,359,40.7,1093.72,Delivered,0,4,1,1,0.113370474,9.69047619
2819,3/9/2024,3/9/2024,3/12/2024,3/12/2024,Northern,Hail,Retail,Standard,FastGo,Home,2.09,403,38.19,230.75,Delivered,0,4,3,1,0.094764268,18.27272727
2820,3/18/2024,3/18/2024,3/23/2024,3/25/2024,Central,Buraydah,Retail,Standard,LocalShip,Fashion,0.72,241,22.63,74.07,Delayed,2,4,7,0,0.093900415,31.43055556
2821,2/15/2024,2/17/2024,2/17/2024,2/17/2024,Southern,Jizan,Retail,Same-Day,PrimeRoute,Medical,1.54,256,46.14,200.03,Delivered,0,4,0,1,0.180234375,29.96103896
2822,10/6/2024,10/8/2024,10/9/2024,10/11/2024,Northern,Tabuk,VIP,Same-Day,AramexPlus,Medical,7.96,406,70.4,356.88,Delayed,2,4,3,0,0.173399015,8.844221106
2823,3/12/2024,3/13/2024,3/15/2024,3/15/2024,Eastern,Jubail,Retail,Express,AramexPlus,Electronics,8.05,324,42.43,4326.61,Delivered,0,4,2,1,0.13095679,5.270807453
2824,4/19/2024,4/21/2024,4/22/2024,4/23/2024,Central,Buraydah,VIP,Same-Day,AramexPlus,Home,25.1,394,79.65,168.67,Delayed,1,3,2,0,0.20215736,3.173306773
2825,8/23/2024,8/24/2024,8/25/2024,8/26/2024,Western,Makkah,Retail,Express,LocalShip,Fashion,10.5,426,51.61,369.72,Delayed,1,4,2,0,0.121150235,4.915238095
2826,5/10/2024,5/12/2024,5/17/2024,5/17/2024,Eastern,Khobar,Retail,Standard,PrimeRoute,Grocery,0.68,151,18.09,113.93,Delivered,0,4,5,1,0.119801325,26.60294118
2827,3/2/2024,3/2/2024,3/8/2024,3/8/2024,Southern,Najran,Business,Standard,FastGo,Fashion,10.06,168,31.74,440.59,Delivered,0,4,6,1,0.188928571,3.155069583
2828,1/25/2024,1/26/2024,2/1/2024,2/3/2024,Northern,Hail,VIP,Standard,LocalShip,Home,1.71,384,36.68,193.59,Delayed,2,3,8,0,0.095520833,21.4502924
2829,10/16/2024,10/17/2024,10/23/2024,10/27/2024,Southern,Abha,Retail,Standard,AramexPlus,Electronics,22.75,411,58.5,1485.93,Returned,4,2,10,0,0.142335766,2.571428571
2830,9/8/2024,9/10/2024,9/11/2024,9/13/2024,Northern,Tabuk,Business,Same-Day,AramexPlus,Medical,5.98,366,63.52,916.9,Delayed,2,4,3,0,0.173551913,10.62207358
2831,2/8/2024,2/9/2024,2/15/2024,2/17/2024,Eastern,Jubail,Business,Standard,AramexPlus,Electronics,11.64,123,25.46,1214.83,Delayed,2,3,8,0,0.20699187,2.187285223
2832,3/22/2024,3/23/2024,3/28/2024,3/30/2024,Southern,Abha,Retail,Standard,FastGo,Medical,28.31,173,49.56,358.69,Delayed,2,4,7,0,0.286473988,1.750618156
2833,11/28/2024,11/29/2024,12/2/2024,12/4/2024,Southern,Abha,Retail,Express,LocalShip,Medical,11.01,370,58.2,426.7,Delayed,2,3,5,0,0.157297297,5.286103542
