shipment_id,order_date,dispatch_date,promised_delivery_date,delivery_date,region,city,customer_type,shipment_type,carrier,product_category,weight_kg,distance_km,shipping_cost,order_value,delivery_status,delay_days,customer_rating,delivery_time_days,on_time_flag,cost_per_km,cost_per_kg,distance_bucket,delay_category
2239,8/28/2024,8/29/2024,9/1/2024,9/1/2024,Northern,Hail,Retail,Express,FastGo,Fashion,3.67,253,39.91,387.87,Delivered,0,5,3,1,0.157747036,10.8746594,100-300 km,On Time
2240,11/26/2024,11/27/2024,12/1/2024,12/3/2024,Central,Buraydah,VIP,Standard,LocalShip,Home,4.23,390,32.88,1231.5,Delayed,2,4,6,0,0.084307692,7.773049645,300-600 km,1-2 Days Late
2241,9/16/2024,9/17/2024,9/20/2024,9/23/2024,Northern,Tabuk,Retail,Express,AramexPlus,Fashion,29.14,467,88.39,364.51,Delayed,3,2,6,0,0.189271949,3.033287577,300-600 km,3+ Days Late
2242,7/31/2024,8/2/2024,8/4/2024,8/4/2024,Eastern,Khobar,Business,Express,AramexPlus,Grocery,5.56,438,47.25,172.87,Delivered,0,5,2,1,0.107876712,8.498201439,300-600 km,On Time
2243,1/8/2024,1/8/2024,1/9/2024,1/10/2024,Western,Jeddah,Business,Express,LocalShip,Electronics,11.46,377,49.42,1879.92,Delayed,1,3,2,0,0.131087533,4.312390925,300-600 km,1-2 Days Late
2244,11/3/2024,11/5/2024,11/11/2024,11/12/2024,Central,Riyadh,Business,Standard,AramexPlus,Medical,23.07,384,47.66,512.2,Delayed,1,4,7,0,0.124114583,2.065886433,300-600 km,1-2 Days Late
2245,8/8/2024,8/10/2024,8/14/2024,8/14/2024,Eastern,Khobar,Retail,Standard,PrimeRoute,Medical,2.26,177,20.66,1034.4,Delivered,0,4,4,1,0.116723164,9.14159292,100-300 km,On Time
2246,11/11/2024,11/13/2024,11/13/2024,11/14/2024,Western,Madinah,Business,Same-Day,LocalShip,Fashion,11.57,174,44.73,230.27,Delayed,1,4,1,0,0.257068966,3.866032844,100-300 km,1-2 Days Late
2247,11/21/2024,11/23/2024,11/24/2024,11/27/2024,Northern,Tabuk,Business,Express,LocalShip,Fashion,10.07,758,87.29,338.91,Delayed,3,1,4,0,0.115158311,8.668321748,600+ km,3+ Days Late
2248,9/21/2024,9/22/2024,9/28/2024,9/30/2024,Northern,Tabuk,Retail,Standard,LocalShip,Grocery,2.76,262,30.37,79.48,Delayed,2,3,8,0,0.115916031,11.00362319,100-300 km,1-2 Days Late
2249,12/29/2024,12/29/2024,1/3/2025,1/3/2025,Western,Makkah,Retail,Standard,PrimeRoute,Electronics,2.21,311,27.32,2321.56,Delivered,0,4,5,1,0.087845659,12.36199095,300-600 km,On Time
2250,7/19/2024,7/19/2024,7/24/2024,7/24/2024,Western,Madinah,Retail,Standard,FastGo,Medical,8.83,133,23.71,866.21,Delivered,0,4,5,1,0.178270677,2.685164213,100-300 km,On Time
2251,4/14/2024,4/14/2024,4/16/2024,4/16/2024,Eastern,Jubail,VIP,Express,PrimeRoute,Grocery,9.02,184,34.34,42.02,Delivered,0,5,2,1,0.186630435,3.807095344,100-300 km,On Time
2252,1/6/2024,1/8/2024,1/13/2024,1/13/2024,Central,Riyadh,Retail,Standard,FastGo,Home,0.52,70,13.92,1306.87,Delivered,0,4,5,1,0.198857143,26.76923077,0-100 km,On Time
2253,12/28/2024,12/28/2024,12/30/2024,12/31/2024,Southern,Abha,Retail,Express,FastGo,Medical,11.67,641,80.16,895.63,Delayed,1,4,3,0,0.125054602,6.868894602,600+ km,1-2 Days Late
2254,3/7/2024,3/7/2024,3/10/2024,3/12/2024,Southern,Abha,Retail,Express,LocalShip,Electronics,27.37,195,64.97,918.26,Delayed,2,3,5,0,0.333179487,2.373766898,100-300 km,1-2 Days Late
2255,11/30/2024,12/1/2024,12/6/2024,12/6/2024,Northern,Hail,Retail,Standard,PrimeRoute,Fashion,6.55,142,26.81,290.99,Delivered,0,5,5,1,0.188802817,4.093129771,100-300 km,On Time
2256,5/5/2024,5/6/2024,5/11/2024,5/13/2024,Western,Makkah,Retail,Standard,PrimeRoute,Medical,8.53,469,40.27,1339.62,Delayed,2,3,7,0,0.085863539,4.72098476,300-600 km,1-2 Days Late
2257,2/12/2024,2/13/2024,2/17/2024,2/17/2024,Northern,Hail,Retail,Standard,FastGo,Grocery,7.0,291,36.18,55.65,Delivered,0,4,4,1,0.124329897,5.168571429,100-300 km,On Time
2258,2/22/2024,2/24/2024,2/28/2024,2/28/2024,Western,Madinah,Retail,Standard,FastGo,Medical,4.97,466,37.28,1013.5,Delivered,0,5,4,1,0.08,7.501006036,300-600 km,On Time
2259,3/13/2024,3/15/2024,3/18/2024,3/18/2024,Central,Buraydah,Business,Express,FastGo,Electronics,4.17,122,25.27,1384.3,Delivered,0,5,3,1,0.207131148,6.059952038,100-300 km,On Time
2260,2/9/2024,2/9/2024,2/13/2024,2/13/2024,Eastern,Khobar,Business,Standard,PrimeRoute,Electronics,5.2,149,21.61,1319.3,Delivered,0,4,4,1,0.145033557,4.155769231,100-300 km,On Time
2261,2/21/2024,2/21/2024,2/21/2024,2/22/2024,Northern,Hail,Business,Same-Day,PrimeRoute,Home,5.01,745,98.42,553.82,Delayed,1,4,1,0,0.132107383,19.64471058,600+ km,1-2 Days Late
2262,9/6/2024,9/8/2024,9/13/2024,9/16/2024,Northern,Tabuk,Retail,Standard,LocalShip,Electronics,7.58,321,38.54,2599.73,Delayed,3,2,8,0,0.120062305,5.084432718,300-600 km,3+ Days Late
2263,6/9/2024,6/9/2024,6/15/2024,6/17/2024,Central,Riyadh,Retail,Standard,LocalShip,Home,22.83,426,49.56,706.65,Delayed,2,3,8,0,0.116338028,2.170827858,300-600 km,1-2 Days Late
2264,1/6/2024,1/7/2024,1/10/2024,1/12/2024,Northern,Tabuk,Retail,Standard,PrimeRoute,Grocery,9.33,193,32.54,180.15,Delayed,2,3,5,0,0.168601036,3.487674169,100-300 km,1-2 Days Late
2265,6/24/2024,6/25/2024,7/1/2024,7/1/2024,Western,Madinah,Business,Standard,FastGo,Electronics,6.36,351,32.64,2945.5,Delivered,0,5,6,1,0.092991453,5.132075472,300-600 km,On Time
2266,9/24/2024,9/25/2024,9/30/2024,9/30/2024,Eastern,Khobar,Retail,Standard,FastGo,Fashion,0.54,112,16.03,102.61,Delivered,0,4,5,1,0.143125,29.68518519,100-300 km,On Time
2267,1/16/2024,1/18/2024,1/20/2024,1/20/2024,Eastern,Dammam,Business,Express,PrimeRoute,Medical,9.54,404,49.18,787.3,Delivered,0,5,2,1,0.121732673,5.155136268,300-600 km,On Time
2268,7/5/2024,7/5/2024,7/11/2024,7/12/2024,Southern,Abha,Retail,Standard,PrimeRoute,Fashion,11.88,155,32.7,168.57,Delayed,1,3,7,0,0.210967742,2.752525253,100-300 km,1-2 Days Late
2269,3/11/2024,3/11/2024,3/14/2024,3/14/2024,Central,Riyadh,Retail,Standard,FastGo,Grocery,2.96,118,18.27,99.98,Delivered,0,5,3,1,0.154830508,6.172297297,100-300 km,On Time
2270,5/20/2024,5/20/2024,5/23/2024,5/23/2024,Western,Jeddah,Retail,Express,PrimeRoute,Grocery,7.88,212,34.98,149.72,Delivered,0,4,3,1,0.165,4.439086294,100-300 km,On Time
2271,12/28/2024,12/28/2024,12/29/2024,12/29/2024,Northern,Tabuk,Retail,Express,FastGo,Grocery,3.12,489,57.64,148.97,Delivered,0,5,1,1,0.117873211,18.47435897,300-600 km,On Time
2272,9/10/2024,9/10/2024,9/14/2024,9/16/2024,Southern,Najran,Business,Standard,AramexPlus,Home,11.62,180,33.96,1490.0,Delayed,2,3,6,0,0.188666667,2.922547332,100-300 km,1-2 Days Late
2273,3/29/2024,3/30/2024,3/31/2024,4/2/2024,Northern,Hail,Retail,Express,PrimeRoute,Grocery,10.11,605,75.41,81.57,Delayed,2,4,3,0,0.124644628,7.458951533,600+ km,1-2 Days Late
2274,2/22/2024,2/23/2024,2/29/2024,3/2/2024,Western,Madinah,Retail,Standard,AramexPlus,Home,9.18,431,38.89,801.4,Delayed,2,3,8,0,0.090232019,4.236383442,300-600 km,1-2 Days Late
2275,4/15/2024,4/16/2024,4/21/2024,4/25/2024,Southern,Najran,Business,Standard,AramexPlus,Fashion,4.33,579,50.9,272.86,Delayed,4,1,9,0,0.08791019,11.7551963,300-600 km,3+ Days Late
2276,11/1/2024,11/1/2024,11/5/2024,11/8/2024,Northern,Hail,Retail,Standard,LocalShip,Home,2.35,756,59.62,1085.58,Delayed,3,2,7,0,0.078862434,25.37021277,600+ km,3+ Days Late
2277,7/15/2024,7/17/2024,7/19/2024,7/19/2024,Eastern,Khobar,Retail,Express,FastGo,Medical,2.16,82,20.58,254.61,Delivered,0,4,2,1,0.25097561,9.527777778,0-100 km,On Time
2278,11/19/2024,11/19/2024,11/24/2024,11/29/2024,Northern,Tabuk,Retail,Standard,AramexPlus,Grocery,6.89,653,57.79,100.46,Delayed,5,2,10,0,0.088499234,8.387518142,600+ km,3+ Days Late
2279,9/18/2024,9/19/2024,9/20/2024,9/20/2024,Central,Buraydah,Retail,Same-Day,PrimeRoute,Electronics,11.72,371,60.68,1928.75,Delivered,0,4,1,1,0.163557951,5.177474403,300-600 km,On Time
2280,11/5/2024,11/5/2024,11/11/2024,11/14/2024,Eastern,Jubail,Retail,Standard,LocalShip,Grocery,11.12,408,39.3,127.97,Delayed,3,1,9,0,0.096323529,3.534172662,300-600 km,3+ Days Late
2281,2/28/2024,2/29/2024,3/6/2024,3/11/2024,Southern,Jizan,Retail,Standard,LocalShip,Electronics,5.55,707,59.75,3621.77,Delayed,5,1,11,0,0.084512023,10.76576577,600+ km,3+ Days Late
2282,7/2/2024,7/3/2024,7/6/2024,7/7/2024,Western,Makkah,Retail,Express,LocalShip,Fashion,1.33,489,46.17,288.0,Delayed,1,3,4,0,0.094417178,34.71428571,300-600 km,1-2 Days Late
2283,7/9/2024,7/10/2024,7/13/2024,7/15/2024,Western,Jeddah,Business,Standard,PrimeRoute,Grocery,11.89,360,37.51,135.64,Delayed,2,4,5,0,0.104194444,3.154751892,300-600 km,1-2 Days Late
2284,6/12/2024,6/12/2024,6/18/2024,6/18/2024,Western,Makkah,Retail,Standard,FastGo,Electronics,7.51,451,38.56,4825.84,Delivered,0,4,6,1,0.085498891,5.13448735,300-600 km,On Time
2285,10/17/2024,10/18/2024,10/21/2024,10/21/2024,Central,Buraydah,VIP,Standard,PrimeRoute,Home,5.96,331,31.32,830.59,Delivered,0,4,3,1,0.094622356,5.255033557,300-600 km,On Time
2286,5/25/2024,5/26/2024,5/29/2024,5/29/2024,Eastern,Dammam,Retail,Standard,FastGo,Home,2.17,225,22.99,962.81,Delivered,0,4,3,1,0.102177778,10.59447005,100-300 km,On Time
2287,10/14/2024,10/15/2024,10/16/2024,10/16/2024,Southern,Abha,Retail,Express,PrimeRoute,Electronics,5.43,358,50.3,4327.28,Delivered,0,4,1,1,0.140502793,9.26335175,300-600 km,On Time
2288,11/26/2024,11/28/2024,11/29/2024,11/29/2024,Eastern,Jubail,VIP,Same-Day,FastGo,Medical,6.42,183,38.86,921.81,Delivered,0,4,1,1,0.212349727,6.052959502,100-300 km,On Time
2289,4/11/2024,4/11/2024,4/12/2024,4/14/2024,Northern,Hail,Retail,Express,AramexPlus,Grocery,8.34,284,48.16,144.96,Delayed,2,3,3,0,0.169577465,5.774580336,100-300 km,1-2 Days Late
2290,1/24/2024,1/25/2024,1/31/2024,2/2/2024,Western,Jeddah,Business,Standard,LocalShip,Home,3.52,267,26.17,954.27,Delayed,2,4,8,0,0.098014981,7.434659091,100-300 km,1-2 Days Late
2291,8/19/2024,8/21/2024,8/24/2024,8/24/2024,Eastern,Khobar,Retail,Standard,FastGo,Electronics,6.95,364,33.76,716.11,Delivered,0,5,3,1,0.092747253,4.857553957,300-600 km,On Time
2292,7/15/2024,7/16/2024,7/21/2024,7/22/2024,Western,Madinah,Retail,Standard,AramexPlus,Medical,11.49,356,36.99,1205.13,Delayed,1,4,6,0,0.103904494,3.219321149,300-600 km,1-2 Days Late
2293,1/10/2024,1/10/2024,1/11/2024,1/11/2024,Western,Madinah,Retail,Express,FastGo,Grocery,28.12,209,55.83,144.93,Delivered,0,4,1,1,0.267129187,1.98541963,100-300 km,On Time
2294,3/8/2024,3/8/2024,3/9/2024,3/10/2024,Southern,Abha,Retail,Same-Day,LocalShip,Grocery,6.96,159,45.15,102.03,Delayed,1,4,2,0,0.283962264,6.487068966,100-300 km,1-2 Days Late
2295,11/26/2024,11/26/2024,11/27/2024,11/27/2024,Northern,Tabuk,Business,Express,FastGo,Grocery,4.74,708,76.74,39.41,Delivered,0,5,1,1,0.108389831,16.18987342,600+ km,On Time
2296,7/31/2024,8/1/2024,8/4/2024,8/6/2024,Central,Riyadh,Business,Standard,LocalShip,Electronics,0.97,455,33.53,2934.48,Delayed,2,4,5,0,0.073692308,34.56701031,300-600 km,1-2 Days Late
2297,7/23/2024,7/24/2024,7/27/2024,7/27/2024,Eastern,Khobar,Business,Standard,AramexPlus,Grocery,8.89,33,18.76,178.15,Delivered,0,5,3,1,0.568484848,2.11023622,0-100 km,On Time
2298,1/25/2024,1/25/2024,1/29/2024,1/31/2024,Central,Buraydah,Business,Standard,LocalShip,Medical,29.82,119,39.81,252.43,Delayed,2,3,6,0,0.334537815,1.33501006,100-300 km,1-2 Days Late
2299,11/24/2024,11/25/2024,11/29/2024,12/3/2024,Northern,Hail,Business,Standard,LocalShip,Home,11.64,301,41.23,1280.49,Delayed,4,1,8,0,0.136976744,3.54209622,300-600 km,3+ Days Late
2300,4/24/2024,4/24/2024,4/25/2024,4/25/2024,Central,Buraydah,Business,Express,FastGo,Electronics,6.93,393,45.75,4762.41,Delivered,0,4,1,1,0.116412214,6.601731602,300-600 km,On Time
2301,6/14/2024,6/14/2024,6/16/2024,6/16/2024,Central,Riyadh,Retail,Express,PrimeRoute,Electronics,10.17,92,29.56,1321.88,Delivered,0,5,2,1,0.321304348,2.906588004,0-100 km,On Time
2302,4/7/2024,4/8/2024,4/12/2024,4/12/2024,Northern,Tabuk,Business,Standard,PrimeRoute,Electronics,2.18,124,21.53,584.29,Delivered,0,5,4,1,0.173629032,9.876146789,100-300 km,On Time
2303,5/12/2024,5/14/2024,5/19/2024,5/19/2024,Eastern,Jubail,Retail,Standard,FastGo,Electronics,7.77,31,17.77,2127.27,Delivered,0,4,5,1,0.573225806,2.287001287,0-100 km,On Time
2304,2/8/2024,2/8/2024,2/11/2024,2/11/2024,Central,Riyadh,Retail,Express,FastGo,Grocery,16.26,86,35.5,191.12,Delivered,0,4,3,1,0.412790698,2.183271833,0-100 km,On Time
2305,12/23/2024,12/24/2024,12/28/2024,1/1/2025,Eastern,Khobar,Retail,Standard,LocalShip,Grocery,15.61,221,33.54,191.31,Delayed,4,2,8,0,0.151764706,2.148622678,100-300 km,3+ Days Late
2306,3/5/2024,3/7/2024,3/8/2024,3/9/2024,Western,Jeddah,Retail,Express,LocalShip,Electronics,4.31,345,39.91,1085.96,Delayed,1,3,2,0,0.115681159,9.259860789,300-600 km,1-2 Days Late
2307,12/8/2024,12/9/2024,12/15/2024,12/19/2024,Eastern,Dammam,Retail,Standard,LocalShip,Home,17.02,321,39.67,246.73,Returned,4,2,10,0,0.123582555,2.330787309,300-600 km,3+ Days Late
2308,5/23/2024,5/25/2024,5/26/2024,5/26/2024,Central,Riyadh,Business,Same-Day,LocalShip,Home,1.21,143,28.99,523.36,Delivered,0,4,1,1,0.202727273,23.95867769,100-300 km,On Time
2309,2/17/2024,2/18/2024,2/21/2024,2/23/2024,Eastern,Jubail,Retail,Standard,LocalShip,Fashion,11.87,180,28.5,230.25,Delayed,2,4,5,0,0.158333333,2.401010952,100-300 km,1-2 Days Late
2310,10/12/2024,10/14/2024,10/20/2024,10/20/2024,Eastern,Khobar,Retail,Standard,FastGo,Grocery,15.2,298,37.06,42.88,Delivered,0,4,6,1,0.124362416,2.438157895,100-300 km,On Time
2311,2/8/2024,2/8/2024,2/11/2024,2/11/2024,Western,Madinah,Retail,Standard,PrimeRoute,Electronics,6.74,423,36.54,3705.77,Delivered,0,4,3,1,0.086382979,5.421364985,300-600 km,On Time
2312,12/9/2024,12/9/2024,12/13/2024,12/15/2024,Northern,Tabuk,Retail,Standard,PrimeRoute,Electronics,7.7,734,63.43,2781.51,Delayed,2,3,6,0,0.086416894,8.237662338,600+ km,1-2 Days Late
2313,9/6/2024,9/8/2024,9/10/2024,9/11/2024,Western,Makkah,Business,Express,LocalShip,Fashion,14.82,258,45.18,366.15,Delayed,1,3,3,0,0.175116279,3.048582996,100-300 km,1-2 Days Late
2314,9/27/2024,9/27/2024,9/29/2024,9/29/2024,Central,Buraydah,Retail,Express,PrimeRoute,Medical,26.56,48,43.74,940.84,Delivered,0,5,2,1,0.91125,1.646837349,0-100 km,On Time
2315,12/1/2024,12/1/2024,12/7/2024,12/9/2024,Southern,Jizan,Business,Standard,AramexPlus,Home,1.79,331,33.58,1184.38,Delayed,2,4,8,0,0.101450151,18.75977654,300-600 km,1-2 Days Late
2316,4/22/2024,4/24/2024,4/28/2024,4/28/2024,Western,Madinah,VIP,Standard,FastGo,Fashion,13.81,488,45.45,495.3,Delivered,0,4,4,1,0.093135246,3.291093411,300-600 km,On Time
2317,9/19/2024,9/20/2024,9/24/2024,9/25/2024,Eastern,Khobar,Business,Standard,LocalShip,Medical,4.44,135,20.3,440.07,Delayed,1,3,5,0,0.15037037,4.572072072,100-300 km,1-2 Days Late
2318,5/22/2024,5/22/2024,5/24/2024,5/24/2024,Western,Makkah,VIP,Express,PrimeRoute,Electronics,25.35,69,43.85,2814.06,Delivered,0,4,2,1,0.635507246,1.729783037,0-100 km,On Time
2319,11/27/2024,11/29/2024,11/30/2024,12/1/2024,Northern,Tabuk,Retail,Express,AramexPlus,Medical,7.39,527,65.93,771.46,Delayed,1,4,2,0,0.125104364,8.921515562,300-600 km,1-2 Days Late
2320,2/26/2024,2/27/2024,2/29/2024,3/1/2024,Central,Riyadh,Retail,Express,LocalShip,Electronics,23.33,55,40.84,3635.52,Delayed,1,4,3,0,0.742545455,1.750535791,0-100 km,1-2 Days Late
2321,5/16/2024,5/16/2024,5/22/2024,5/27/2024,Western,Jeddah,Retail,Standard,LocalShip,Fashion,16.75,457,46.25,382.35,Returned,5,2,11,0,0.101203501,2.76119403,300-600 km,3+ Days Late
2322,5/15/2024,5/16/2024,5/21/2024,5/23/2024,Central,Buraydah,Retail,Standard,LocalShip,Grocery,8.84,200,27.07,41.56,Delayed,2,3,7,0,0.13535,3.062217195,100-300 km,1-2 Days Late
2323,4/18/2024,4/18/2024,4/23/2024,4/25/2024,Central,Riyadh,Retail,Standard,AramexPlus,Home,22.2,287,42.11,789.35,Delayed,2,3,7,0,0.146724739,1.896846847,100-300 km,1-2 Days Late
2324,6/19/2024,6/20/2024,6/20/2024,6/21/2024,Western,Makkah,Retail,Same-Day,LocalShip,Medical,10.03,448,64.68,359.15,Delayed,1,4,1,0,0.144375,6.448654038,300-600 km,1-2 Days Late
2325,2/20/2024,2/22/2024,2/23/2024,2/23/2024,Central,Buraydah,Business,Same-Day,AramexPlus,Grocery,4.4,396,53.31,34.04,Delivered,0,4,1,1,0.134621212,12.11590909,300-600 km,On Time
2326,5/30/2024,5/31/2024,6/5/2024,6/10/2024,Central,Buraydah,Retail,Standard,LocalShip,Fashion,25.05,328,46.44,150.15,Delayed,5,2,10,0,0.141585366,1.853892216,300-600 km,3+ Days Late
2327,5/21/2024,5/22/2024,5/25/2024,5/25/2024,Western,Makkah,Business,Standard,PrimeRoute,Medical,10.96,311,34.32,334.13,Delivered,0,4,3,1,0.110353698,3.131386861,300-600 km,On Time
2328,8/9/2024,8/11/2024,8/17/2024,8/20/2024,Southern,Najran,VIP,Standard,LocalShip,Medical,28.98,781,86.68,416.87,Delayed,3,1,9,0,0.110985915,2.991028295,600+ km,3+ Days Late
2329,4/22/2024,4/23/2024,4/24/2024,4/24/2024,Central,Riyadh,Retail,Same-Day,PrimeRoute,Electronics,9.8,308,53.18,1231.16,Delivered,0,5,1,1,0.172662338,5.426530612,300-600 km,On Time
2330,5/16/2024,5/16/2024,5/21/2024,5/21/2024,Central,Riyadh,Retail,Standard,FastGo,Medical,5.67,435,36.29,1288.23,Delivered,0,5,5,1,0.083425287,6.400352734,300-600 km,On Time
2331,4/25/2024,4/25/2024,5/1/2024,5/1/2024,Western,Jeddah,Business,Standard,FastGo,Grocery,3.65,131,19.47,148.57,Delivered,0,4,6,1,0.148625954,5.334246575,100-300 km,On Time
2332,7/20/2024,7/21/2024,7/27/2024,7/29/2024,Southern,Najran,Retail,Standard,LocalShip,Home,5.75,459,45.06,1387.83,Delayed,2,4,8,0,0.098169935,7.836521739,300-600 km,1-2 Days Late
2333,4/15/2024,4/15/2024,4/19/2024,4/20/2024,Central,Riyadh,Retail,Standard,AramexPlus,Home,6.78,386,34.72,902.19,Delayed,1,4,5,0,0.089948187,5.120943953,300-600 km,1-2 Days Late
2334,12/27/2024,12/29/2024,12/30/2024,12/30/2024,Western,Jeddah,Business,Same-Day,AramexPlus,Grocery,4.59,179,36.2,133.23,Delivered,0,5,1,1,0.202234637,7.88671024,100-300 km,On Time
2335,4/4/2024,4/6/2024,4/10/2024,4/12/2024,Southern,Jizan,Retail,Standard,FastGo,Electronics,11.96,576,58.04,3652.15,Delayed,2,4,6,0,0.100763889,4.852842809,300-600 km,1-2 Days Late
2336,12/18/2024,12/20/2024,12/25/2024,12/30/2024,Southern,Najran,Retail,Standard,LocalShip,Grocery,29.97,835,90.87,179.66,Delayed,5,2,10,0,0.108826347,3.032032032,600+ km,3+ Days Late
2337,3/26/2024,3/27/2024,3/30/2024,3/30/2024,Western,Jeddah,Retail,Standard,AramexPlus,Electronics,11.51,95,23.96,963.1,Delivered,0,4,3,1,0.252210526,2.081668115,0-100 km,On Time
2338,1/7/2024,1/8/2024,1/12/2024,1/13/2024,Western,Makkah,Retail,Standard,LocalShip,Fashion,6.15,272,28.52,181.05,Delayed,1,4,5,0,0.104852941,4.637398374,100-300 km,1-2 Days Late
2339,3/31/2024,3/31/2024,4/3/2024,4/5/2024,Northern,Hail,Retail,Express,AramexPlus,Electronics,4.16,349,48.01,4013.72,Delayed,2,3,5,0,0.13756447,11.54086538,300-600 km,1-2 Days Late
2340,10/31/2024,11/2/2024,11/5/2024,11/6/2024,Eastern,Dammam,Retail,Express,PrimeRoute,Electronics,22.31,378,60.77,2268.67,Delayed,1,4,4,0,0.160767196,2.723890632,300-600 km,1-2 Days Late
2341,5/6/2024,5/8/2024,5/10/2024,5/10/2024,Eastern,Khobar,Business,Express,FastGo,Home,10.64,271,41.68,764.51,Delivered,0,5,2,1,0.153800738,3.917293233,100-300 km,On Time
2342,10/17/2024,10/18/2024,10/19/2024,10/21/2024,Northern,Tabuk,Retail,Same-Day,FastGo,Electronics,1.87,888,107.32,1830.97,Delayed,2,3,3,0,0.120855856,57.39037433,600+ km,1-2 Days Late
2343,2/18/2024,2/18/2024,2/22/2024,2/22/2024,Eastern,Dammam,Retail,Standard,PrimeRoute,Fashion,11.05,303,33.99,74.73,Delivered,0,5,4,1,0.112178218,3.0760181,300-600 km,On Time
2344,9/8/2024,9/8/2024,9/8/2024,9/8/2024,Central,Buraydah,Retail,Same-Day,AramexPlus,Home,4.07,166,34.49,168.48,Delivered,0,5,0,1,0.207771084,8.474201474,100-300 km,On Time
2345,5/9/2024,5/10/2024,5/16/2024,5/18/2024,Eastern,Jubail,Business,Standard,AramexPlus,Home,6.57,381,34.31,181.57,Delayed,2,4,8,0,0.090052493,5.222222222,300-600 km,1-2 Days Late
2346,6/3/2024,6/4/2024,6/5/2024,6/5/2024,Eastern,Khobar,Business,Express,FastGo,Grocery,4.78,470,48.52,37.64,Delivered,0,4,1,1,0.103234043,10.15062762,300-600 km,On Time
2347,5/18/2024,5/19/2024,5/20/2024,5/22/2024,Eastern,Jubail,Business,Express,LocalShip,Electronics,5.42,490,50.49,3924.33,Delayed,2,4,3,0,0.103040816,9.315498155,300-600 km,1-2 Days Late
2348,7/29/2024,7/29/2024,8/1/2024,8/2/2024,Southern,Najran,Retail,Standard,FastGo,Fashion,11.13,724,66.12,193.11,Delayed,1,4,4,0,0.091325967,5.940700809,600+ km,1-2 Days Late
2349,9/11/2024,9/11/2024,9/14/2024,9/15/2024,Western,Madinah,Retail,Standard,PrimeRoute,Grocery,9.66,467,41.08,92.22,Delayed,1,3,4,0,0.087965739,4.252587992,300-600 km,1-2 Days Late
2350,4/15/2024,4/17/2024,4/22/2024,4/23/2024,Central,Riyadh,Retail,Standard,LocalShip,Grocery,8.54,134,23.53,101.37,Delayed,1,3,6,0,0.175597015,2.755269321,100-300 km,1-2 Days Late
2351,5/20/2024,5/22/2024,5/25/2024,5/25/2024,Central,Riyadh,Retail,Standard,LocalShip,Electronics,1.43,69,14.59,3757.23,Delivered,0,4,3,1,0.211449275,10.2027972,0-100 km,On Time
2352,12/13/2024,12/14/2024,12/17/2024,12/21/2024,Southern,Jizan,Business,Standard,PrimeRoute,Grocery,24.75,387,58.98,176.77,Delayed,4,1,7,0,0.152403101,2.383030303,300-600 km,3+ Days Late
2353,8/1/2024,8/1/2024,8/6/2024,8/10/2024,Eastern,Khobar,Retail,Standard,LocalShip,Medical,8.85,458,39.98,1003.97,Delayed,4,2,9,0,0.087292576,4.517514124,300-600 km,3+ Days Late
2354,10/23/2024,10/23/2024,10/29/2024,10/30/2024,Eastern,Khobar,Retail,Standard,PrimeRoute,Electronics,11.63,426,40.6,1129.35,Delayed,1,4,7,0,0.095305164,3.490971625,300-600 km,1-2 Days Late
2355,3/3/2024,3/5/2024,3/9/2024,3/14/2024,Southern,Najran,Retail,Standard,AramexPlus,Medical,25.42,609,72.94,836.1,Returned,5,1,9,0,0.119770115,2.869394178,600+ km,3+ Days Late
2356,2/26/2024,2/26/2024,2/29/2024,3/4/2024,Northern,Hail,Retail,Express,AramexPlus,Grocery,11.51,766,89.71,101.54,Delayed,4,2,7,0,0.117114883,7.794092094,600+ km,3+ Days Late
2357,12/14/2024,12/16/2024,12/18/2024,12/18/2024,Central,Buraydah,Business,Express,PrimeRoute,Home,3.54,335,38.46,454.32,Delivered,0,5,2,1,0.11480597,10.86440678,300-600 km,On Time
2358,10/12/2024,10/13/2024,10/16/2024,10/16/2024,Western,Madinah,VIP,Express,AramexPlus,Medical,6.85,407,46.58,865.96,Delivered,0,5,3,1,0.114447174,6.8,300-600 km,On Time
2359,2/3/2024,2/3/2024,2/5/2024,2/6/2024,Western,Makkah,Retail,Express,LocalShip,Grocery,10.27,269,41.17,25.54,Delayed,1,4,3,0,0.153048327,4.008763389,100-300 km,1-2 Days Late
2360,4/21/2024,4/22/2024,4/23/2024,4/25/2024,Eastern,Dammam,Retail,Same-Day,LocalShip,Electronics,10.15,299,52.91,764.94,Delayed,2,4,3,0,0.176956522,5.212807882,100-300 km,1-2 Days Late
2361,9/7/2024,9/9/2024,9/13/2024,9/13/2024,Eastern,Jubail,Retail,Standard,FastGo,Electronics,10.76,472,42.21,1489.99,Delivered,0,4,4,1,0.089427966,3.922862454,300-600 km,On Time
2362,12/4/2024,12/5/2024,12/5/2024,12/6/2024,Eastern,Dammam,Business,Same-Day,LocalShip,Grocery,9.32,323,53.77,145.71,Delayed,1,3,1,0,0.166470588,5.769313305,300-600 km,1-2 Days Late
2363,6/28/2024,6/28/2024,7/3/2024,7/4/2024,Central,Riyadh,Business,Standard,AramexPlus,Fashion,22.93,59,31.29,75.43,Delayed,1,4,6,0,0.530338983,1.364587876,0-100 km,1-2 Days Late
